"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Adriansyah Hasibuan","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-24T12:37:47.720Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURvNXQzcV9BRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvNXQzcV9BRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDo5t3q_AE%7CCgwIm-GowAYQuI-51wI%7C?hl=id","117723069796412770247","2","https://lh3.googleusercontent.com/a-/ALV-UjXp6j7IhGXB4rF1x1cP2VdqgrjBcfdHDgtcJ76UwrDslJvGn-IZ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117723069796412770247?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Reva Fadhila","Tj. Agung Raya, Kecamatan Kedamaian","id","false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-23T05:05:02.902Z",,,,,"Makan di tempat",,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURvd3JYNlJREAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvd3JYNlJREAE!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDowrX6RQ%7CCgwI_umhwAYQ-LW2rgM%7C?hl=id","113440543868103976946","1","https://lh3.googleusercontent.com/a/ACg8ocJHrWKRJkeRittbHTb9dLNDR9d0zaS7ztJhbOvH8ssU_KoHRA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113440543868103976946?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false","Bebeknya enak bangt",,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Puspita Rini","Tj. Agung Raya, Kecamatan Kedamaian","id","false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-23T05:04:37.425Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURvd3JXSVlBEAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvd3JXSVlBEAE!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDowrWIYA%7CCgwI5emhwAYQ2PL8ygE%7C?hl=id","111178539268660397497","1","https://lh3.googleusercontent.com/a-/ALV-UjWqQp5T3HXbapKhK4hckh4je0_-tXVn7I4AmAZ_YLEmHMw23Hb8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111178539268660397497?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false","Enakk banget",,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Devi Arifin","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-23T05:04:24.539Z",,,,"Makan siang","Makan di tempat",,"Rp 25.000–50.000",,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURvd3RYSDVnRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvd3RYSDVnRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDowtXH5gE%7CCgwI2OmhwAYQ2N-HgQI%7C?hl=id","116816360015635260687","0","https://lh3.googleusercontent.com/a-/ALV-UjWxyGagqK7cesyaReNL51CXh5dav6xdZcu0Xo8ko_D78X0VywXO=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116816360015635260687?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Peni Sapitri","Tj. Agung Raya, Kecamatan Kedamaian","id","false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-23T05:03:30.891Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURvd3BYXzRRRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvd3BYXzRRRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDowpX_4QE%7CCgwIoumhwAYQsOOUqQM%7C?hl=id","112585741145876414504","1","https://lh3.googleusercontent.com/a/ACg8ocKKWzMGJ-XZbXCjlD5UmN0Ac5HD_OMFrSlqxftJrWfXhgdFqA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112585741145876414504?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false","Tempatnya nyaman dan rasa makanannya enak",,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","true","id","0","-5.4032828","105.2815421","Windhini Anggraini","Tj. Agung Raya, Kecamatan Kedamaian","id","false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-23T04:54:54.669Z",,,,,"Makan di tempat",,,,,,"4","4","4","ChdDSUhNMG9nS0VJQ0FnTURvd3Btc193RRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvd3Btc193RRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDowpms_wE%7CCgwInuWhwAYQ-JeWvwI%7C?hl=id","101984025184173523976","24","https://lh3.googleusercontent.com/a-/ALV-UjWrR9YDqGQ2akuKNhvpLsno1W3Soa-TE7-kr-EXMq3FnMmYltwM=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/101984025184173523976?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false","Makanan nya enak. Ya sekedar enak aja. Bikin kenyang. Minuman es teler nya enak banget. Pelayanan nya ya cukup ramahlah. Cuma tempat nya aja kurang rapih, penataan nya kurang pas, sama kurang bersih krn pelayan nya ga maksimal bersihin tempat nya setelah konsumen selesai makan. Selebihnya baik.",,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Rakha Alfarizii","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-22T15:23:54.546Z",,,,"Makan malam","Makan di tempat",,,,,,"4","4","3","ChdDSUhNMG9nS0VJQ0FnTURvclBtejB3RRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvclBtejB3RRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDorPmz0wE%7CCgwIiumewAYQ-LXAhAI%7C?hl=id","100756936356849853993","3","https://lh3.googleusercontent.com/a-/ALV-UjUo9-nm-n8-KnuBiXEKeR5tHMK8qFfCPU4Q61HwaP0hZVzG8-mW=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100756936356849853993?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","4","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","iwan sha","Tj. Agung Raya, Kecamatan Kedamaian","id","false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-22T11:30:01.555Z",,"2025-04-23T03:59:54.000Z","""Ke pasar beli ikan patin,
Pulangnya makan bebek Carok.
Kalo ada yang dirasa kurang,
Kami janji bakal betulin besok!""

Hai, Kak! 😅
Kami minta maaf kalau pengalaman makan di Bebek Carok kali ini belum sesuai ekspektasi. Terima kasih banyak sudah kasih tahu kami ya, karena masukan Kakak penting buat kami! 🙏

Tim dapur sudah kami ingatkan untuk memperhatikan setiap detail, biar bebeknya tetap lembut dan sambalnya makin nendang. Kalau Kakak ada waktu, yuk, ngobrol lebih lanjut lewat WhatsApp ‪+62 822-2977-7267‬  biar kami bisa memperbaiki pengalaman Kakak selanjutnya. 💬

Terima kasih sudah kasih kesempatan buat kami belajar dan berkembang!",,,,,,,,"2","4","3","ChZDSUhNMG9nS0VJQ0FnTURvalB6TU9REAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90AeRWNtPO2gM9-d2900b-MGq7JGO_GT_xzFsT-z-FBQGXeYPJKRLb7GZ3DrFXC_l3txRqOfRPUmhZKItt005uj2I1LSz5MOzzbL9ST2pZLrTV_jbDuoGc9PV0t3A9QZmDd--7rbwQ",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvalB6TU9REAE!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDojPzMOQ%7CCgwIufudwAYQoI-CiQI%7C?hl=id","109393688861256744814","1","https://lh3.googleusercontent.com/a/ACg8ocJFSfb_aCLBxJtbd6AmqEgkfsiss2a7b5D9oqPHMSgcxuo_Kw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109393688861256744814?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","1","Lampung","Jl. P. Antasari No.18","false","kalo pas agak rame antrian baris berdiri kayak di kelurahan",,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Yuna Afriana","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-22T05:08:46.744Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURvbE1IVjZRRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvbE1IVjZRRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDolMHV6QE%7CCgwI3sicwAYQgPWV4wI%7C?hl=id","104323252679415304798","0","https://lh3.googleusercontent.com/a-/ALV-UjXaPvccVo3dej32IrdubhNfo9_rr0HHzqvL-zR7x7FaNr57rZhw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104323252679415304798?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Ayu Marta","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-22T05:08:16.391Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURvbE1Hc2J3EAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvbE1Hc2J3EAE!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDolMGsbw%7CCgwIwMicwAYQ-KXTugE%7C?hl=id","101876030777684239311","0","https://lh3.googleusercontent.com/a/ACg8ocKgG8gh2QleZRldmnPrZJeIkbzREwKOyO9ZANILqg3gZzkdXQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101876030777684239311?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","false","id","0","-5.4032828","105.2815421","Igalia Kinanti","Tj. Agung Raya, Kecamatan Kedamaian",,"false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-22T05:08:07.770Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURvbE1IWTFnRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvbE1IWTFnRRAB!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMDolMHY1gE%7CCgwIt8icwAYQsKKx7wI%7C?hl=id","107098947552281559809","0","https://lh3.googleusercontent.com/a/ACg8ocL0FeJ5aZ9P4I6kz1Uwv4jd3-pTMZc6nArmAxr1adbHoENcuQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107098947552281559809?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false",,,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
"Jl. P. Antasari No.18, Tj. Agung Raya, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35121, Indonesia","Restoran Indonesia","Restoran Indonesia","1777762483751059016","Kota Bandar Lampung","ID","0x2e40db72de72f9a9:0x18abe18f5aff7e48","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1vIRMZemp2h4hM3qafnjF8H_rItigLpuBS2wYcHL21QNBVGkk8Z6tqf6S1naw5LGAHhftiiQsMfiKgQeAtYxkmIqlcxJWtI_9Tnt-osISCzwQzwfT-rR2eCaxWVjkNYm9IG6p=w408-h544-k-no","false","true","id","0","-5.4032828","105.2815421","Naila Fauzia Salsabila","Tj. Agung Raya, Kecamatan Kedamaian","id","false","ChIJqfly3nLbQC4RSH7_Wo_hqxg","35121",,"sebulan lalu","2025-04-22T05:01:50.474Z",,,,"Makan siang","Makan di tempat",,"Rp 50.000–75.000",,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNvcWNhdVJnEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90DrDck-MWdR5JWZ1y2zY7-mTBYTCf2OtrPl5cpW6ruUlqO_Ax88DCif2q10LoPjuHdFfRJ3qLhMhxGLgilYl1uV7a1TKOGu_5UBG48nm0a-mi3rn_t4QnZRd_Bg9alNYoq3z_4n6w","https://lh3.googleusercontent.com/geougc-cs/AB3l90DtHX3bXs0lcevWxrVmTvev5E8wblgUL9NMD_N71TZc8wa_Tf5iGZTRLme_m-zqKK-zmYVoA3JRwpcsyrmnHyF4e4Ie2xY90EfxtaEpWMkA6CeeRAn7rxperpvSMCRA9qwLv8Uj","https://lh3.googleusercontent.com/geougc-cs/AB3l90BJQO3e_wP5yVMheTfv4TTNAdb2Bi3L7rybZL3-bgz5GKAlNFdkhR53uWakRG0ILZxQnHlVnim5-wlxk5ZlrqnY_VogoiwgJn6qtYCvWvm9B4P0Y_c9RBHuVKqZ7zV4lD76kAvF","https://lh3.googleusercontent.com/geougc-cs/AB3l90DrqMqK6tLG-jfUvsvLBm4E57wyncJSmq44wwOoUVs56fWJkv6xSvpCvSHceAHUzS6jMOCfRoeGPvoucEVG4XtB_Csh6_o4XX45pEr7MFPnN2evUDPKHMkk9G21Brj6SyUx0pWw",,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvcWNhdVJnEAE!2m1!1s0x0:0x18abe18f5aff7e48!3m1!1s2@1:CIHM0ogKEICAgMCoqcauRg%7CCgwIvsWcwAYQ0NuF4gE%7C?hl=id","107432614645965581983","36","https://lh3.googleusercontent.com/a-/ALV-UjXiaVp-IJIxlXaswwDKa-_1tusgDBF-c8z21ticfSlxa8-RjD8Y7g=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/107432614645965581983?hl=id","1052","2025-06-03T09:03:45.404Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg","5","Lampung","Jl. P. Antasari No.18","false","Enak menunya, bebeknya empuk banget, pelayanan okee, bersih",,"Bebek Carok - Lampung","4.8",,"https://www.google.com/maps/search/?api=1&query=Bebek%20Carok%20-%20Lampung&query_place_id=ChIJqfly3nLbQC4RSH7_Wo_hqxg",
