"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Ikan Sepat, Pesawahan, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung, Indonesia","Restoran Indonesia","Restoran Indonesia","8173379788787244102","Kota Bandar Lampung","ID","0x2e40d9b186cba7b1:0x716dad9d0d055c46","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no79dYZGfPACG13-xEeGJfPiQjZjVZORryDqxhWrKjlfOUgf6zPbCgzT0Jo2j70qyUqgbyN94Qlt4gpQIF7K4UuA020h9_MyuNVdz0T_nO8C2iN-VPSS0pWmbqSZ7cBO5HbREvu=w408-h408-k-no","false","false","id","0","-5.4512378","105.2650694","Triyanti Andalasmi","Pesawahan, Kecamatan Telukbetung Selatan","id","false","ChIJsafLhrHZQC4RRlwFDZ2tbXE",,,"sebulan lalu","2025-04-18T13:52:26.224Z",,"2025-04-18T13:55:14.000Z","Terima kasih banyak, Ibu Triyanti, atas bintang lima dan ulasan yang sangat manis ini! 🌟 Kami sangat senang mendengar bahwa menu makanan kami sesuai dengan selera Ibu dan bahwa pelayanan dari Mbak Indah memberikan kesan yang baik. Kami berusaha untuk menciptakan suasana yang sejuk dan nyaman agar setiap pengunjung merasa betah. Kami berharap bisa menyambut Ibu kembali di Jumbo Kakap untuk menikmati hidangan lainnya! 🍽️😊 Sampai jumpa! 💖",,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNvLVozZXl3RRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvLVozZXl3RRAB!2m1!1s0x0:0x716dad9d0d055c46!3m1!1s2@1:CIHM0ogKEICAgMCo-Z3eywE%7CCgsImrKJwAYQwKGWaw%7C?hl=id","117246849889627867782","4","https://lh3.googleusercontent.com/a-/ALV-UjVcF_ktMub5X4ZnVEUJ4Vz-gRJHk7gjjhWdcncJTKJN9wvutHGL=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117246849889627867782?hl=id","5938","2025-06-03T09:15:47.792Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE","5","Lampung","Jl. Ikan Sepat","false","Menu makanan di jumbo kakap enak- enak sesuai dengan lidah orang indonesia.
Pelayanan dari mbak indah cepat, bagus ramah. Suasananya sejuk,nyaman dan mengesankan",,"Jumbo SeaFood","4.5",,"https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE",
"Jl. Ikan Sepat, Pesawahan, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung, Indonesia","Restoran Indonesia","Restoran Indonesia","8173379788787244102","Kota Bandar Lampung","ID","0x2e40d9b186cba7b1:0x716dad9d0d055c46","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no79dYZGfPACG13-xEeGJfPiQjZjVZORryDqxhWrKjlfOUgf6zPbCgzT0Jo2j70qyUqgbyN94Qlt4gpQIF7K4UuA020h9_MyuNVdz0T_nO8C2iN-VPSS0pWmbqSZ7cBO5HbREvu=w408-h408-k-no","false","false","id","0","-5.4512378","105.2650694","Link Link Cang","Pesawahan, Kecamatan Telukbetung Selatan",,"false","ChIJsafLhrHZQC4RRlwFDZ2tbXE",,,"sebulan lalu","2025-04-18T13:43:54.138Z",,"2025-04-18T13:46:34.000Z","Terima kasih banyak atas ulasan bintang lima yang Anda berikan! 🌟 Kami sangat menghargai waktu yang Anda luangkan untuk berbagi pengalaman Anda di Jumbo Kakap. Senang sekali mendengar bahwa Anda puas dengan pelayanan dan hidangan kami. 😊

Kami berusaha memberikan yang terbaik untuk setiap tamu dan ulasan Anda menjadi motivasi bagi kami untuk terus berinovasi. Semoga Anda berkenan berkunjung kembali dan merasakan kelezatan lainnya di tempat kami. Sampai jumpa lagi! 🙏🏼🥰","Makan malam","Makan di tempat",,"Rp 250.000+",,,,"5","5","4","ChdDSUhNMG9nS0VJQ0FnTUNvLWFXTW9BRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90BbXkDmowtEnEmYb7EnbYHKBzeSUjNHVXxIF6H032a-qCYa79nnRPPa5tSF9a3DfmKwFw5shSMRIBFLwokMSMUSpzu5eDJdn7MdjnLSuv43HlyWxfnd9AjaQA2rPzAXApwJEiGsXQ",,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvLWFXTW9BRRAB!2m1!1s0x0:0x716dad9d0d055c46!3m1!1s2@1:CIHM0ogKEICAgMCo-aWMoAE%7CCgsImq6JwAYQ0IqMQg%7C?hl=id","116667043257553637515","3","https://lh3.googleusercontent.com/a/ACg8ocIyKEx-Qh-DAMWcgxFJlnJWbramQ-ZfEgt3LVD8slLUbzukag=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116667043257553637515?hl=id","5938","2025-06-03T09:15:47.792Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE","5","Lampung","Jl. Ikan Sepat","false",,,"Jumbo SeaFood","4.5",,"https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE",
"Jl. Ikan Sepat, Pesawahan, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung, Indonesia","Restoran Indonesia","Restoran Indonesia","8173379788787244102","Kota Bandar Lampung","ID","0x2e40d9b186cba7b1:0x716dad9d0d055c46","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no79dYZGfPACG13-xEeGJfPiQjZjVZORryDqxhWrKjlfOUgf6zPbCgzT0Jo2j70qyUqgbyN94Qlt4gpQIF7K4UuA020h9_MyuNVdz0T_nO8C2iN-VPSS0pWmbqSZ7cBO5HbREvu=w408-h408-k-no","false","false","id","0","-5.4512378","105.2650694","RIA 102014150","Pesawahan, Kecamatan Telukbetung Selatan","id","false","ChIJsafLhrHZQC4RRlwFDZ2tbXE",,,"sebulan lalu","2025-04-18T12:36:32.991Z",,"2025-04-18T12:47:25.000Z","Terima kasih banyak atas ulasan yang sangat baik, Ibu Ria! 🌼 Kami sangat senang mendengar bahwa pelayanan dari Novita memuaskan dan makanan kami dapat dinikmati. Semoga Ibu Ria berkenan untuk berkunjung kembali, kami selalu siap menyambut dengan hangat. Selamat menikmati hari yang cerah! 🌞🙏","Makan malam","Makan di tempat",,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNvdWQtaDlBRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvdWQtaDlBRRAB!2m1!1s0x0:0x716dad9d0d055c46!3m1!1s2@1:CIHM0ogKEICAgMCoud-h9AE%7CCgwI0I6JwAYQ0Pfb2AM%7C?hl=id","117969115845532065035","2","https://lh3.googleusercontent.com/a-/ALV-UjWN0ASeTE-p_S778z8dRdKqS5V-FHVbeQBKTVWYl5Pmo39MHHk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117969115845532065035?hl=id","5938","2025-06-03T09:15:47.792Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE","5","Lampung","Jl. Ikan Sepat","false","Pelayanan atas nama novita sangat baik, makanan juga enak semua 👌",,"Jumbo SeaFood","4.5",,"https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE",
"Jl. Ikan Sepat, Pesawahan, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung, Indonesia","Restoran Indonesia","Restoran Indonesia","8173379788787244102","Kota Bandar Lampung","ID","0x2e40d9b186cba7b1:0x716dad9d0d055c46","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no79dYZGfPACG13-xEeGJfPiQjZjVZORryDqxhWrKjlfOUgf6zPbCgzT0Jo2j70qyUqgbyN94Qlt4gpQIF7K4UuA020h9_MyuNVdz0T_nO8C2iN-VPSS0pWmbqSZ7cBO5HbREvu=w408-h408-k-no","false","false","id","0","-5.4512378","105.2650694","Iwan Wirawan","Pesawahan, Kecamatan Telukbetung Selatan","id","false","ChIJsafLhrHZQC4RRlwFDZ2tbXE",,,"sebulan lalu","2025-04-18T08:47:08.281Z",,"2025-04-18T08:48:29.000Z","Terima kasih banyak, Iwan Wirawan! 😊 Kami sangat senang mendengar bahwa Anda puas dengan makanan dan minuman kami, serta pelayanan dari Mbak Echi. Kami akan terus berusaha memberikan yang terbaik untuk para tamu kami. 🌟 Kami berharap dapat menyambut Anda kembali di Jumbo Kakap! 🍽️🙏 Selamat menikmati hari Anda!","Makan siang","Makan di tempat",,"Rp 250.000+",,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNvbVltMnZnRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvbVltMnZnRRAB!2m1!1s0x0:0x716dad9d0d055c46!3m1!1s2@1:CIHM0ogKEICAgMComYm2vgE%7CCgwIjKOIwAYQ4KmghgE%7C?hl=id","106936761528770311312","1","https://lh3.googleusercontent.com/a/ACg8ocKpiJ9fPv9iCIFkp5tyfgYUfnftHEeJXvQTeA1q9WaJ1cAecQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106936761528770311312?hl=id","5938","2025-06-03T09:15:47.792Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE","5","Lampung","Jl. Ikan Sepat","false","Memuaskan makan dan minumannya service mba echi",,"Jumbo SeaFood","4.5",,"https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE",
"Jl. Ikan Sepat, Pesawahan, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung, Indonesia","Restoran Indonesia","Restoran Indonesia","8173379788787244102","Kota Bandar Lampung","ID","0x2e40d9b186cba7b1:0x716dad9d0d055c46","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no79dYZGfPACG13-xEeGJfPiQjZjVZORryDqxhWrKjlfOUgf6zPbCgzT0Jo2j70qyUqgbyN94Qlt4gpQIF7K4UuA020h9_MyuNVdz0T_nO8C2iN-VPSS0pWmbqSZ7cBO5HbREvu=w408-h408-k-no","false","false","id","0","-5.4512378","105.2650694","Sukma Nandini","Pesawahan, Kecamatan Telukbetung Selatan","id","false","ChIJsafLhrHZQC4RRlwFDZ2tbXE",,,"sebulan lalu","2025-04-18T08:46:54.269Z",,"2025-04-18T08:48:35.000Z","Terima kasih banyak, Ibu Sukma Nandini! 🙏 Kami sangat senang mendengar kalau Ibu menikmati ikan bakar bumbu kecap kami. Kami selalu berusaha memberikan pelayanan yang ramah dan cepat untuk kenyamanan pengunjung. ❤️ Tempat yang luas dan bersih adalah salah satu prioritas kami agar semua merasa betah. Sampai jumpa di kunjungan berikutnya! 🌷✨","Makan siang","Makan di tempat",,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNvbVluSVFBEAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvbVluSVFBEAE!2m1!1s0x0:0x716dad9d0d055c46!3m1!1s2@1:CIHM0ogKEICAgMComYnIQA%7CCgwI_qKIwAYQ6KDCgAE%7C?hl=id","105751615003357954909","6","https://lh3.googleusercontent.com/a-/ALV-UjW2YR5R0DOSB5TJyAH-2BVgdurKttzuNvHQR2XF3EHmuBbcYgJB=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105751615003357954909?hl=id","5938","2025-06-03T09:15:47.792Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE","5","Lampung","Jl. Ikan Sepat","false","Makanannya enak rekomen ikan bakar bumbu kecap. Pelayanannya ramah dan ga lama menunggu makanananya. Tempatnya juga luas dan bersih.",,"Jumbo SeaFood","4.5",,"https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE",
"Jl. Ikan Sepat, Pesawahan, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung, Indonesia","Restoran Indonesia","Restoran Indonesia","8173379788787244102","Kota Bandar Lampung","ID","0x2e40d9b186cba7b1:0x716dad9d0d055c46","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no79dYZGfPACG13-xEeGJfPiQjZjVZORryDqxhWrKjlfOUgf6zPbCgzT0Jo2j70qyUqgbyN94Qlt4gpQIF7K4UuA020h9_MyuNVdz0T_nO8C2iN-VPSS0pWmbqSZ7cBO5HbREvu=w408-h408-k-no","false","false","id","0","-5.4512378","105.2650694","Fahmi Fikri","Pesawahan, Kecamatan Telukbetung Selatan","id","false","ChIJsafLhrHZQC4RRlwFDZ2tbXE",,,"sebulan lalu","2025-04-18T08:46:45.846Z",,"2025-04-18T08:48:28.000Z","Terima kasih banyak, Fahmi Fikri, atas bintang lima dan ulasan yang menyenangkan! 😊 Kami sangat senang mendengar bahwa Mba Eci dapat memberikan pelayanan yang baik dan makanan kami nikmat di hati. Semoga kami bisa terus menyajikan yang terbaik untuk para tamu. Sampai jumpa lagi di Jumbo Kakap! 🍽️✨","Makan siang",,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNvbWZIdmtnRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvbWZIdmtnRRAB!2m1!1s0x0:0x716dad9d0d055c46!3m1!1s2@1:CIHM0ogKEICAgMComfHvkgE%7CCgwI9aKIwAYQ4MTbkwM%7C?hl=id","114206693114913073949","1","https://lh3.googleusercontent.com/a/ACg8ocL8yhibkmp-KQlQ1THlhBkyGzwW2_nXbSepj6aanYAji6XOzw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114206693114913073949?hl=id","5938","2025-06-03T09:15:47.792Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE","5","Lampung","Jl. Ikan Sepat","false","Mba eci, makan nya enak pelayanan bagus",,"Jumbo SeaFood","4.5",,"https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE",
"Jl. Ikan Sepat, Pesawahan, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung, Indonesia","Restoran Indonesia","Restoran Indonesia","8173379788787244102","Kota Bandar Lampung","ID","0x2e40d9b186cba7b1:0x716dad9d0d055c46","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no79dYZGfPACG13-xEeGJfPiQjZjVZORryDqxhWrKjlfOUgf6zPbCgzT0Jo2j70qyUqgbyN94Qlt4gpQIF7K4UuA020h9_MyuNVdz0T_nO8C2iN-VPSS0pWmbqSZ7cBO5HbREvu=w408-h408-k-no","false","false","id","0","-5.4512378","105.2650694","Ayesha NFS","Pesawahan, Kecamatan Telukbetung Selatan","id","false","ChIJsafLhrHZQC4RRlwFDZ2tbXE",,,"sebulan lalu","2025-04-18T07:45:22.706Z",,"2025-04-18T07:56:02.000Z","Terima kasih banyak, Ayesha NF! Kami sangat senang mendengar bahwa Anda puas dengan pelayanan cepat dari kami. 😊 Kami selalu berusaha memberikan yang terbaik untuk pelanggan kami. Semoga Anda berkenan datang kembali dan menikmati hidangan lezat di Jumbo Kakap. 🌟 Sampai jumpa lagi, ya! 🙏🏻","Makan siang","Makan di tempat",,"Rp 250.000+",,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNvNmFfMWpRRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvNmFfMWpRRRAB!2m1!1s0x0:0x716dad9d0d055c46!3m1!1s2@1:CIHM0ogKEICAgMCo6a_1jQE%7CCgwIkoaIwAYQkOzr0AI%7C?hl=id","114940625369333907384","1","https://lh3.googleusercontent.com/a/ACg8ocLy8qGR2ain2ZG4wTWlxSIflKTv79UcOgHT4sx1HLTvY3hxtQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114940625369333907384?hl=id","5938","2025-06-03T09:15:47.792Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE","5","Lampung","Jl. Ikan Sepat","false","Pelayanannya cepat👍",,"Jumbo SeaFood","4.5",,"https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE",
"Jl. Ikan Sepat, Pesawahan, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung, Indonesia","Restoran Indonesia","Restoran Indonesia","8173379788787244102","Kota Bandar Lampung","ID","0x2e40d9b186cba7b1:0x716dad9d0d055c46","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no79dYZGfPACG13-xEeGJfPiQjZjVZORryDqxhWrKjlfOUgf6zPbCgzT0Jo2j70qyUqgbyN94Qlt4gpQIF7K4UuA020h9_MyuNVdz0T_nO8C2iN-VPSS0pWmbqSZ7cBO5HbREvu=w408-h408-k-no","false","false","id","0","-5.4512378","105.2650694","San San","Pesawahan, Kecamatan Telukbetung Selatan",,"false","ChIJsafLhrHZQC4RRlwFDZ2tbXE",,,"sebulan lalu","2025-04-17T12:28:33.510Z",,"2025-04-17T12:38:18.000Z","Terima kasih banyak atas bintang lima yang telah diberikan! 🌟 Kami sangat senang mendengar Anda puas dengan pelayanan dan makanan di Jumbo Kakap. Kami selalu berusaha memberikan yang terbaik untuk setiap pelanggan. Semoga Anda kembali lagi dan mendapatkan pengalaman yang lebih menyenankan! 😊🙏 Selamat menikmati hari yang indah! 🌼",,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNvZ1lyYjJ3RRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvZ1lyYjJ3RRAB!2m1!1s0x0:0x716dad9d0d055c46!3m1!1s2@1:CIHM0ogKEICAgMCogYrb2wE%7CCgwI8eeDwAYQuOek8wE%7C?hl=id","104495057204900414525","0","https://lh3.googleusercontent.com/a/ACg8ocLoy86N99hl26lZ2nIsRckTzcNmoRJ8iqREnWqIymaeOXWCwQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104495057204900414525?hl=id","5938","2025-06-03T09:15:47.792Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE","5","Lampung","Jl. Ikan Sepat","false",,,"Jumbo SeaFood","4.5",,"https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE",
"Jl. Ikan Sepat, Pesawahan, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung, Indonesia","Restoran Indonesia","Restoran Indonesia","8173379788787244102","Kota Bandar Lampung","ID","0x2e40d9b186cba7b1:0x716dad9d0d055c46","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no79dYZGfPACG13-xEeGJfPiQjZjVZORryDqxhWrKjlfOUgf6zPbCgzT0Jo2j70qyUqgbyN94Qlt4gpQIF7K4UuA020h9_MyuNVdz0T_nO8C2iN-VPSS0pWmbqSZ7cBO5HbREvu=w408-h408-k-no","false","false","id","0","-5.4512378","105.2650694","Gwen Valencia","Pesawahan, Kecamatan Telukbetung Selatan","id","false","ChIJsafLhrHZQC4RRlwFDZ2tbXE",,,"sebulan lalu","2025-04-17T12:27:36.876Z",,"2025-04-17T12:38:18.000Z","Terima kasih banyak, Gwen Valenci! 🙏 Kami sangat senang mendengar Anda menikmati makanan kami. Kami akan sampaikan apresiasi kepada Novita atas pelayanan yang baik. Semoga kunjungan Anda selanjutnya juga menyenangkan! 🌟 Jangan ragu untuk kembali dan mencicipi hidangan lainnya. Sampai jumpa lagi! 🍽️😊",,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNvZ2ZLRF9nRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvZ2ZLRF9nRRAB!2m1!1s0x0:0x716dad9d0d055c46!3m1!1s2@1:CIHM0ogKEICAgMCogfKD_gE%7CCgwIuOeDwAYQ6If8oQM%7C?hl=id","105530510587080957847","2","https://lh3.googleusercontent.com/a/ACg8ocIReMZjIuV2cRTh4N8UuQKYa7lM2EBXZcwtnUvIMeBQJogx8Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105530510587080957847?hl=id","5938","2025-06-03T09:15:47.792Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE","5","Lampung","Jl. Ikan Sepat","false","Makanan enak dan pelayanan atas nama novita sudah baik",,"Jumbo SeaFood","4.5",,"https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE",
"Jl. Ikan Sepat, Pesawahan, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung, Indonesia","Restoran Indonesia","Restoran Indonesia","8173379788787244102","Kota Bandar Lampung","ID","0x2e40d9b186cba7b1:0x716dad9d0d055c46","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no79dYZGfPACG13-xEeGJfPiQjZjVZORryDqxhWrKjlfOUgf6zPbCgzT0Jo2j70qyUqgbyN94Qlt4gpQIF7K4UuA020h9_MyuNVdz0T_nO8C2iN-VPSS0pWmbqSZ7cBO5HbREvu=w408-h408-k-no","false","false","id","0","-5.4512378","105.2650694","Heru Prassetio","Pesawahan, Kecamatan Telukbetung Selatan","id","false","ChIJsafLhrHZQC4RRlwFDZ2tbXE",,,"sebulan lalu","2025-04-16T14:02:28.248Z",,"2025-04-16T14:08:11.000Z","Terima kasih banyak, Heru Prasetio! 🙏 Kami sangat senang mendengar bahwa Anda puas dengan pelayanan dari Kak Edo dan tim Jumbo Kakap. Kami akan terus berusaha memberikan yang terbaik untuk pelanggan kami. Semoga kami bisa melayani Anda lagi di kesempatan berikutnya! 🌟 Selamat menikmati hari Anda! 😊",,"Makan di tempat",,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNvdXJhOGt3RRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CHGy8UTZZ6r9-spL2COq6SnhxPR5fiO8OS3iNShy29hocD-5KW5QPupnM7cu_EiBDFc7S8Hm4sXPwCOJMEPpiRE7pmNCi2pDvkAFSRL0kFhV_U2ZLlYHTJQ1j4IS2W00PncEQ",,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvdXJhOGt3RRAB!2m1!1s0x0:0x716dad9d0d055c46!3m1!1s2@1:CIHM0ogKEICAgMCoura8kwE%7CCgsI9PD-vwYQgK-vdg%7C?hl=id","107411642248158253091","4","https://lh3.googleusercontent.com/a/ACg8ocJ_q1NhN6sI8Y7TV2OjsRReSs7-kM67yBWMIfpZoKUfqAczsZI=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107411642248158253091?hl=id","5938","2025-06-03T09:15:47.792Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE","5","Lampung","Jl. Ikan Sepat","false","Terimakasih untuk kak edo kami sangat puas dengan pelayanan Team jumbo kakap",,"Jumbo SeaFood","4.5",,"https://www.google.com/maps/search/?api=1&query=Jumbo%20SeaFood&query_place_id=ChIJsafLhrHZQC4RRlwFDZ2tbXE",
