"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran",,,,,,"Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","Ice Tea","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"sebulan lalu","2025-04-14T05:53:51.913Z",,,,"Makan malam","Makan di tempat",,"Rp 100.000–125.000",,,,"5","4","5","ChdDSUhNMG9nS0VJQ0FnTUNvd0xpSXNnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvd0xpSXNnRRAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEICAgMCowLiIsgE%7CCgwI78XyvwYQ0PfNswM%7C?hl=id","104824882494060184571","45","https://lh3.googleusercontent.com/a-/ALV-UjXIhKYfS0iDeQmAS5A8mJgWy9QU5NPStVvowx2J6TGen7VURB7A0g=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/104824882494060184571?hl=id","5944","2025-06-03T08:58:52.222Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ","4","Lampung","Jl. Kartini No.105","false","Makanan enak semua tp sambal kurang terasa pedasnya.agak bingung karna tidak ada panduan buku menu.",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran",,,,,,"Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","Micky Kie","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"sebulan lalu","2025-04-13T03:25:07.179Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURJeTQtSVVBEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90ByPUVP5_OuWxQZdyf3yyxbWxLD9_aSVnwLEAo7i5NiUEdXoYI3Z9_9npHhAXkkvt7Mo_lhmdzytFZIApA_kBLKeBe7CggM7EYOHzLRfmUb8gQ7BlD7lDXXku_Og3W5nvLtagaRAg","https://lh3.googleusercontent.com/geougc-cs/AB3l90AkwHB9u8beK-nZ2GJrqFPxwtT4oX-xr3CTADV56wNgFR5LBDMnfMmB69L_mC4wOfukHZbEkcyzB_2tq_tUTcxjhajvWSQLgh3WHJXNweN3Ey0Ff5CSQd7d2seajPCcY11mPgQM",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJeTQtSVVBEAE!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEICAgMDIy4-IUA%7CCgsIk93svwYQ-KDgVQ%7C?hl=id","115737006849404407621","1023","https://lh3.googleusercontent.com/a-/ALV-UjWd0JGsuSQ3ptNul9GqpTyRTBD-w9ie1cfvnNuUuzqtTewXEbd3=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/115737006849404407621?hl=id","5944","2025-06-03T08:58:52.222Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ","5","Lampung","Jl. Kartini No.105","false","Nasi uduk nya mantap, ayamnya juga ok punya. Recomended",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran",,,,,,"Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","CHEMICALS HR Group","Tanjung Karang, Kecamatan Tanjung Karang Pusat",,"false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"sebulan lalu","2025-04-12T23:11:13.358Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURJcy0temJBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJcy0temJBEAE!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEICAgMDIs--zbA%7CCgwIkebrvwYQ6K2QqwE%7C?hl=id","111619103895709386051","11","https://lh3.googleusercontent.com/a-/ALV-UjW3qKoUVrMmW8EdCUOqT1Rw0rNPwZ9PFK5b6QFPuhp3NKEZ0Ro=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/111619103895709386051?hl=id","5944","2025-06-03T08:58:52.222Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ","5","Lampung","Jl. Kartini No.105","false",,,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran",,,,,,"Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","mar yani","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"sebulan lalu","2025-04-11T15:50:54.476Z",,,,"Makan malam","Makan di tempat",,,,,,"3","4","3","ChdDSUhNMG9nS0VJQ0FnSUNmeWQ3TmdBRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CAB00Oocthf526V6ZAwS-o4wMNVb1QPYGIpIc48RUrRuznR_vWC6eLNs84SJkv4Z4YHdVbBp_8BfK7lHBeZxBCEjDgnU8szRMDUMe9QiK8ihpZEAx0Bi1ObDh5J7nlJTPrwqk","https://lh3.googleusercontent.com/geougc-cs/AB3l90CoNIvEnALNz1sdkcIPdjxkdomR1uCi01LAUjexYyJ1GHt6kKHhJtEnHhMmFdz7PtNAH94UT9kqrlQghWt8MvcVtR7R-yv6XWS9ZkMNhuLynurA89XJYmim3O7UFTQf3MRfNOlVxg","https://lh3.googleusercontent.com/geougc-cs/AB3l90CEo6sL04lVrzuHASDkPzH9lhh-SdtlucmfgdAzQfATsgWHkgowdS8J5KlhwfY2PT1phO6HPXpBfPqdngmKE2Lqt8WkXa6gE9oD_LoaKXjwHudK9Eq2nzNDzk80Mm21axVpN4Uw","https://lh3.googleusercontent.com/geougc-cs/AB3l90CK-V4ElwXbttLHikXWqNF_qBH2Jmlfaw4NjFkkduRB14bLGiHY0I4w9Ai41JOkNYP1kRMiFwuRK5tKZ52-GDMUoIOhW6i3T_kpFQUVnqYYuc8-0JpmNQNb0oWIBYi8s__yTK3S9g","https://lh3.googleusercontent.com/geougc-cs/AB3l90D1IInwS0sZsMRSwEXB96ByZSME1maRXyynt1vL7DhBTX_m-lwbsFIthdLqhu6Kde6SY9e24kFc0DsLXFR1LJImLHlKez7InaimQr3AiTOibwDmJbMiDUsdD2YadVAcsG3BCPY3",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmeWQ3TmdBRRAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEICAgICfyd7NgAE%7CCgwI3vTkvwYQuPL94gE%7C?hl=id","115556079718807866166","21","https://lh3.googleusercontent.com/a/ACg8ocJWVqV9nGYPjYUN-b5R3650Q7Xx_GsvHtD36l8jZ_BtjQnKmA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/115556079718807866166?hl=id","5944","2025-06-03T08:58:52.222Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ","4","Lampung","Jl. Kartini No.105","false","Tempatnya rame sekali, untuk dine in terlalu crowded dan kurang nyaman. Tapi nasi uduknya emang enak, ayam goreng, tahu, tempe nya juga enak. Kalau yang tidak tahan antre dan panas mending pesan online.

Overall ini adalah salah satu nasi uduk terenak yang pernah saya makan.",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran",,,,,,"Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","false","id","0","-5.4117801","105.2562781","Rumiza Jek","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"sebulan lalu","2025-04-11T06:59:11.314Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURJNmZlZmdRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJNmZlZmdRRRAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEICAgMDI6fefgQE%7CCgwIv_vivwYQgPzflQE%7C?hl=id","104588172749573330919","5","https://lh3.googleusercontent.com/a-/ALV-UjV1yYFuoO7mi9fVTwe77PIYYff-XIsRT9YyoPM_7IOfOlDbhFGq=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104588172749573330919?hl=id","5944","2025-06-03T08:58:52.222Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ","5","Lampung","Jl. Kartini No.105","false","Kurang banyak nasi nya",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran",,,,,,"Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","Dika Hartanta","Tanjung Karang, Kecamatan Tanjung Karang Pusat",,"false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"sebulan lalu","2025-04-09T06:10:01.772Z",,,,"Makan malam","Makan di tempat",,"Rp 25.000–50.000",,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURJLW9PaThnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJLW9PaThnRRAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEICAgMDI-oOi8gE%7CCgwIuZ7YvwYQgOHI8AI%7C?hl=id","110789391697357244957","785","https://lh3.googleusercontent.com/a-/ALV-UjUmJbS5MWwWb78zj7eXsGLO2SWRhJXU4b6bKgjlv-XpVQrNR2O2=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/110789391697357244957?hl=id","5944","2025-06-03T08:58:52.222Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ","5","Lampung","Jl. Kartini No.105","false",,,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran",,,,,,"Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","false","id","0","-5.4117801","105.2562781","alank fn","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"sebulan lalu","2025-04-09T04:30:44.007Z",,,,,"Makan di tempat",,,,,,"3","5","3","ChZDSUhNMG9nS0VJQ0FnTURJdXAzcUZBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJdXAzcUZBEAE!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEICAgMDIup3qFA%7CCgsI9O_XvwYQgMmyAw%7C?hl=id","109603866120084659735","7","https://lh3.googleusercontent.com/a-/ALV-UjUeJpXVJpFz--j8iy8jUGR54_pstPb7WCxu-A9T6H7cxHU_tgKu=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109603866120084659735?hl=id","5944","2025-06-03T08:58:52.222Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ","5","Lampung","Jl. Kartini No.105","false","Enak banget",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran",,,,,,"Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","anifah anif","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"sebulan lalu","2025-04-06T15:28:11.916Z",,,,,,,,,,,"4","4","4","ChdDSUhNMG9nS0VJQ0FnTURJeUtibXFBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJeUtibXFBRRAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEICAgMDIyKbmqAE%7CCgwIi7vKvwYQ2K6ZtQM%7C?hl=id","108089576480417750389","11","https://lh3.googleusercontent.com/a-/ALV-UjVHCSVBHmyg1hLHoxLYV4t43TFKyXHNfVdVjl9TpTvd5hhNqh0=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108089576480417750389?hl=id","5944","2025-06-03T08:58:52.222Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ","4","Lampung","Jl. Kartini No.105","false","Ayam gorengnya enakk",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran",,,,,,"Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","Marno Al Bahry","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"sebulan lalu","2025-04-06T00:26:46.985Z",,,,"Makan malam","Makan di tempat",,"Rp 25.000–50.000","Banyak tempat parkir",,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNJX191NTNnRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CQwXvFy4HfPi6I544oAEsE1i2IWXnQuSaFcIsQK2GNTfskNjRhTMiUkf6m3q-iD7jvGBhMFWsyoFaBfSk3eB2WjcU5EATIk918YXhkFJbYEsrgVhX3ZEoWeZh2wrjgzTaugGA",,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJX191NTNnRRAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEICAgMCI__u53gE%7CCgwIxpTHvwYQiMT91QM%7C?hl=id","111226819807088109888","127","https://lh3.googleusercontent.com/a-/ALV-UjX2N9pHeJqjNhKT9N_LdKzsY-xnNXiakxgXbez3U6D3kSfcGjI=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/111226819807088109888?hl=id","5944","2025-06-03T08:58:52.222Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ","5","Lampung","Jl. Kartini No.105","false","Soal rasa gak perlu diragukan karena Nasi uduk Toha Kartini termasuk kuliner legendari di Lampung makanannya selalu fres dan layanan juga cepat meski sedang antri.

Saking enaknya kuliner ditempat ini, setiap saya mampir kesini gak pernah sepi selalu antri di jam makan malam, anda harus sedikit bersabar, rela menunggu disebelah orang yang akan selesai makan untuk mendapatkan meja setelah ybs selesai makan dan kita pun gak bisa santai setelah makan karena biasanya sudah ada org yg menunggu kita selesai makan untuk mengisi meja kita.

Kalau pengen makan agak santai dan mencicipi aneka hidangan nasi uduk, sebaiknya hindari makan di longweekend terutama jam 7 - 8 malam.",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran",,,,,,"Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","Bambang Gus","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"sebulan lalu","2025-04-05T23:08:57.565Z",,,,"Makan malam","Makan di tempat",,"Rp 25.000–50.000","Tempat parkir agak sulit ditemukan",,,"3","3","3","ChZDSUhNMG9nS0VJQ0FnTUNJXzZUaUlnEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90D2HEBCPGVMYnfYEz4sWrq4Gqf_tle_wq5S1EXIlc4WFnM0-c8tuS4sGPMYWT_hQ7AgTkR050xBnCdfO9JGN7v4BN3fE5pICNOrWAOIVZsEbFs5cfLqAP2PiXtC37sjJ6-PDoG6JA","https://lh3.googleusercontent.com/geougc-cs/AB3l90BO5MHfp0zgENpHZWw_b07XCF6Td7mkm_jhnyBfy3_rkcSTq0rhG-BIZBVLeYks1F8Vh4kpGvluUz6rLtkGEcCEERZDoDE2orkhpYOt_qKtBA8mhSdMBDLWyMO54FOP4BbEJQ7l","https://lh3.googleusercontent.com/geougc-cs/AB3l90B_-bPgtr_ufZNf6mMKlgpfvLD-HjuUeoTtseiFB2NcIz3gAguhD8gz636YFNi-d23FEHQJcRvq5VK6djUmd-Yw1tjcAf_64V4eK9b-j-vqitYAf_5r4PI03aW4cful8V05TN_K5Q","https://lh3.googleusercontent.com/geougc-cs/AB3l90Azh0GHTnErEKDmBEir_Gz_syHmSYAkSVH2a0tROHkT--p1cGkw6quxue-o9AC4HuHtbErn0eGzAlIuJFPlax5kX6fsmg7r0htwcQrudNEDecth_GIIznCW3XUjAI7-P9Id7Zh6",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJXzZUaUlnEAE!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEICAgMCI_6TiIg%7CCgwIifDGvwYQsMzPjQI%7C?hl=id","115277086175367438741","51","https://lh3.googleusercontent.com/a/ACg8ocLNp-SNg4lFIjBs42nxfIVUZs9NC_EaD2L1PCkJ0D70H8fvHg=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/115277086175367438741?hl=id","5944","2025-06-03T08:58:52.222Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ","3","Lampung","Jl. Kartini No.105","false","Sy dari Bandung  kebetulan pas mudik ngajak keluarga kulineran ke Toha baru buka 4 hari setelah lebaran jd konsumen membludak alhamdulillah nya kebagian juga 2 meja terpisah untuk 20 orang, bagi saya rasa makanan nya standar seperti di rumah makan nasi uduk lainnya.",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
