"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Ridwan Rais No.23c, Tj. Baru, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia","Restoran Indonesia","12275334333850974269","Kota Bandar Lampung","ID","0x2e40db403dc790ff:0xaa5abf8a0457f83d","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jQkC6WmThDaeHdXxr6Y6sIjATCJ4iRcaOzMoY-LQvawNyO5qocYMG69Zm27eQf2moiDltX-Ut4yLoPUgDNZ1EQTwyb5lM7XZsZX6bkc44m-EjViNHtNaq2FtHJw_oeYZTFI=w408-h544-k-no","false","false","id","0","-5.4072039","105.2852031","Amin afrizal","Tanjung Baru, Kecamatan Kedamaian",,"false","ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","35122",,"6 bulan lalu","2024-11-06T05:40:31.802Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMzd2ZDUWtRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzd2ZDUWtRRRAB!2m1!1s0x0:0xaa5abf8a0457f83d!3m1!1s2@1:CIHM0ogKEICAgIC3wfCQkQE%7CCgwIz4KsuQYQ0PXG_gI%7C?hl=id","114416027348900626599","0","https://lh3.googleusercontent.com/a-/ALV-UjWEPeM-HyQLYbU43p5_43UMXLGkdX1D9qgtuR3r7dNrXwg2hPAI=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/114416027348900626599?hl=id","615","2025-06-03T09:07:05.927Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","5","Lampung","Jl. Ridwan Rais No.23c","false",,,"Resto Alam Kuring","4.5",,"https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo",
"Jl. Ridwan Rais No.23c, Tj. Baru, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia","Restoran Indonesia","12275334333850974269","Kota Bandar Lampung","ID","0x2e40db403dc790ff:0xaa5abf8a0457f83d","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jQkC6WmThDaeHdXxr6Y6sIjATCJ4iRcaOzMoY-LQvawNyO5qocYMG69Zm27eQf2moiDltX-Ut4yLoPUgDNZ1EQTwyb5lM7XZsZX6bkc44m-EjViNHtNaq2FtHJw_oeYZTFI=w408-h544-k-no","false","false","id","0","-5.4072039","105.2852031","Daniel Yulyyanto","Tanjung Baru, Kecamatan Kedamaian",,"false","ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","35122",,"6 bulan lalu","2024-11-05T09:27:10.738Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUMzbHFLSWRBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzbHFLSWRBEAE!2m1!1s0x0:0xaa5abf8a0457f83d!3m1!1s2@1:CIHM0ogKEICAgIC3lqKIdA%7CCgwI7smnuQYQyKew4AI%7C?hl=id","108649054871597171025","0","https://lh3.googleusercontent.com/a-/ALV-UjWrAQM9hNfGi5PJmgNVbjuI7N5WIJbL0dGuzHD-A_b6852Fq444=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108649054871597171025?hl=id","615","2025-06-03T09:07:05.927Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","5","Lampung","Jl. Ridwan Rais No.23c","false",,,"Resto Alam Kuring","4.5",,"https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo",
"Jl. Ridwan Rais No.23c, Tj. Baru, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia","Restoran Indonesia","12275334333850974269","Kota Bandar Lampung","ID","0x2e40db403dc790ff:0xaa5abf8a0457f83d","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jQkC6WmThDaeHdXxr6Y6sIjATCJ4iRcaOzMoY-LQvawNyO5qocYMG69Zm27eQf2moiDltX-Ut4yLoPUgDNZ1EQTwyb5lM7XZsZX6bkc44m-EjViNHtNaq2FtHJw_oeYZTFI=w408-h544-k-no","false","false","id","0","-5.4072039","105.2852031","Sarita Cencen","Tanjung Baru, Kecamatan Kedamaian",,"false","ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","35122",,"7 bulan lalu","2024-10-22T04:40:48.875Z",,,,"Makan malam","Makan di tempat",,"Rp 50.000–75.000",,,,"5","4","5","ChZDSUhNMG9nS0VJQ0FnSUNYcjZXcE9BEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYcjZXcE9BEAE!2m1!1s0x0:0xaa5abf8a0457f83d!3m1!1s2@1:CIHM0ogKEICAgICXr6WpOA%7CCgwI0NncuAYQkMeroQM%7C?hl=id","103700391121847042388","3","https://lh3.googleusercontent.com/a-/ALV-UjUnw71JCFKxlY_-YLC6JnHHLKBXQ2bfB7mZ0DedDjRt8cI-1b23=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103700391121847042388?hl=id","615","2025-06-03T09:07:05.927Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","4","Lampung","Jl. Ridwan Rais No.23c","false",,,"Resto Alam Kuring","4.5",,"https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo",
"Jl. Ridwan Rais No.23c, Tj. Baru, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia","Restoran Indonesia","12275334333850974269","Kota Bandar Lampung","ID","0x2e40db403dc790ff:0xaa5abf8a0457f83d","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jQkC6WmThDaeHdXxr6Y6sIjATCJ4iRcaOzMoY-LQvawNyO5qocYMG69Zm27eQf2moiDltX-Ut4yLoPUgDNZ1EQTwyb5lM7XZsZX6bkc44m-EjViNHtNaq2FtHJw_oeYZTFI=w408-h544-k-no","false","false","id","0","-5.4072039","105.2852031","Rachman Dede","Tanjung Baru, Kecamatan Kedamaian",,"false","ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","35122",,"8 bulan lalu","2024-09-28T13:46:51.505Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNuemE2NTRRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuemE2NTRRRRAB!2m1!1s0x0:0xaa5abf8a0457f83d!3m1!1s2@1:CIHM0ogKEICAgICnza654QE%7CCgwIy5HgtwYQsIDs8AE%7C?hl=id","100307427746627731628","2","https://lh3.googleusercontent.com/a-/ALV-UjUoqdJXXhYWQlBGvKkFsdBPQv61A5xntt1ca5w7chr2JTpRxQ3s=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100307427746627731628?hl=id","615","2025-06-03T09:07:05.927Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","5","Lampung","Jl. Ridwan Rais No.23c","false",,,"Resto Alam Kuring","4.5",,"https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo",
"Jl. Ridwan Rais No.23c, Tj. Baru, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia","Restoran Indonesia","12275334333850974269","Kota Bandar Lampung","ID","0x2e40db403dc790ff:0xaa5abf8a0457f83d","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jQkC6WmThDaeHdXxr6Y6sIjATCJ4iRcaOzMoY-LQvawNyO5qocYMG69Zm27eQf2moiDltX-Ut4yLoPUgDNZ1EQTwyb5lM7XZsZX6bkc44m-EjViNHtNaq2FtHJw_oeYZTFI=w408-h544-k-no","false","true","id","0","-5.4072039","105.2852031","Putra vct","Tanjung Baru, Kecamatan Kedamaian",,"false","ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","35122",,"8 bulan lalu","2024-09-26T14:42:26.401Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNuX3BlN05REAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNuX3BlN05REAE!2m1!1s0x0:0xaa5abf8a0457f83d!3m1!1s2@1:CIHM0ogKEICAgICn_pe7NQ%7CCgwI0uXVtwYQ4I_OvwE%7C?hl=id","112760732800932292108","20","https://lh3.googleusercontent.com/a-/ALV-UjXaUo0HehfpSexPn0rDzgpBsWByIc8hJkaYKTH6jEMhfGoqqw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/112760732800932292108?hl=id","615","2025-06-03T09:07:05.927Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","5","Lampung","Jl. Ridwan Rais No.23c","false",,,"Resto Alam Kuring","4.5",,"https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo",
"Jl. Ridwan Rais No.23c, Tj. Baru, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia","Restoran Indonesia","12275334333850974269","Kota Bandar Lampung","ID","0x2e40db403dc790ff:0xaa5abf8a0457f83d","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jQkC6WmThDaeHdXxr6Y6sIjATCJ4iRcaOzMoY-LQvawNyO5qocYMG69Zm27eQf2moiDltX-Ut4yLoPUgDNZ1EQTwyb5lM7XZsZX6bkc44m-EjViNHtNaq2FtHJw_oeYZTFI=w408-h544-k-no","false","true","id","0","-5.4072039","105.2852031","Arimeidi “Armedrian” Adrian","Tanjung Baru, Kecamatan Kedamaian","id","false","ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","35122",,"8 bulan lalu","2024-09-21T11:14:56.888Z",,,,"Sarapan siang","Makan di tempat",,"Rp 50.000–75.000","Banyak tempat parkir",,,"4","5","5","ChdDSUhNMG9nS0VJQ0FnSURIdjZHUG9RRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIdjZHUG9RRRAB!2m1!1s0x0:0xaa5abf8a0457f83d!3m1!1s2@1:CIHM0ogKEICAgIDHv6GPoQE%7CCgwIsNW6twYQ0M7VpwM%7C?hl=id","107854949111355058433","62","https://lh3.googleusercontent.com/a-/ALV-UjVA_9PMnWjvpJvj7nNSNTKxeOST6fruBqg0rbwZpLZ-u7t3-URY=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/107854949111355058433?hl=id","615","2025-06-03T09:07:05.927Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","5","Lampung","Jl. Ridwan Rais No.23c","false","Makanan ala-ala Sunda.
Enak nyaman, ga bisa merokok di bagian tmpt makan nya, bisa merokok di depan",,"Resto Alam Kuring","4.5",,"https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo",
"Jl. Ridwan Rais No.23c, Tj. Baru, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia","Restoran Indonesia","12275334333850974269","Kota Bandar Lampung","ID","0x2e40db403dc790ff:0xaa5abf8a0457f83d","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jQkC6WmThDaeHdXxr6Y6sIjATCJ4iRcaOzMoY-LQvawNyO5qocYMG69Zm27eQf2moiDltX-Ut4yLoPUgDNZ1EQTwyb5lM7XZsZX6bkc44m-EjViNHtNaq2FtHJw_oeYZTFI=w408-h544-k-no","false","false","id","0","-5.4072039","105.2852031","Fany Tiny","Tanjung Baru, Kecamatan Kedamaian","id","false","ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","35122",,"8 bulan lalu","2024-09-20T01:49:42.363Z",,,,,,,"Rp 75.000–100.000",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURIcTdLdzdnRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90DCq-UnxdL8F56W31_KO2yUVwkqRvzJUpCKVUqvkEElwZkGYpd0vigaRjhMKapqvHM_gFHJ7QfxBWWM13N_JWZcUQzl6glij1G1o9FbLrvkG1Gfy179YbYPTRG97Ohb4avCKnDh","https://lh3.googleusercontent.com/geougc-cs/AB3l90COKJnG0IjBWzosPi0iWZbIi8eK95u5DKpGr0kZLPgHC3vx1KmYffamWXQiapatjUDbAvqefnp_f83ybmHJk3IVsjcjfUzSdr2w4XUNZuyjI5cXSsnbSDjvOoUqzQjwiOvWFfT42A","https://lh3.googleusercontent.com/geougc-cs/AB3l90D_4dyizGxNYZWU7nZYPpHvgQxQO3CiMB1IfwmIIXicmHd8ruTvtlvnV4P7mLiYxog7gDz3-sU4gIMOren3XeHsY1FSpjRl3DffEU9XatjpexDqa75F8kWrhmtHxpac8qgTumk","https://lh3.googleusercontent.com/geougc-cs/AB3l90DPlNH3Z5dntcSdYyD5UCb42YMcmgIcXC-KMRoNdECuyfVDtdLsNkHc5bwlxaTpiJ0LYe04EyCgksE0SSSmU7xUzSqdQ2HCgxlOj3_mimBQpafq7NIRxhtT_88pfS9A3xnb6PTm1w",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIcTdLdzdnRRAB!2m1!1s0x0:0xaa5abf8a0457f83d!3m1!1s2@1:CIHM0ogKEICAgIDHq7Kw7gE%7CCgwItqmztwYQ4LKlrQE%7C?hl=id","109090565650437524788","1","https://lh3.googleusercontent.com/a-/ALV-UjUFoWUUT1L2NHJSkj_3kIITQEL2m7Rh5RcTGazosMVy9uVXFZnT=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109090565650437524788?hl=id","615","2025-06-03T09:07:05.927Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","1","Lampung","Jl. Ridwan Rais No.23c","false","Makanan kurang rasa untuk harga segitu.
Tempat & view bagus.
Tpi ga recommend untuk yg punya acara ultah dan mau titipin kuenya.
Krna nitip dsini kue jdi hancur krna ditarok di resepsionis dan ga ada tanggung jwb dri restonya.
BEDA DRI RESTO LAIN yg klo dititipin tart dijaga dg baik. Krna mementinggkn pelayanan untuk konsumen",,"Resto Alam Kuring","4.5",,"https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo",
"Jl. Ridwan Rais No.23c, Tj. Baru, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia","Restoran Indonesia","12275334333850974269","Kota Bandar Lampung","ID","0x2e40db403dc790ff:0xaa5abf8a0457f83d","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jQkC6WmThDaeHdXxr6Y6sIjATCJ4iRcaOzMoY-LQvawNyO5qocYMG69Zm27eQf2moiDltX-Ut4yLoPUgDNZ1EQTwyb5lM7XZsZX6bkc44m-EjViNHtNaq2FtHJw_oeYZTFI=w408-h544-k-no","false","true","id","0","-5.4072039","105.2852031","Meli Sha","Tanjung Baru, Kecamatan Kedamaian",,"false","ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","35122",,"8 bulan lalu","2024-09-16T15:41:21.986Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURIX3Fmc3NBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIX3Fmc3NBRRAB!2m1!1s0x0:0xaa5abf8a0457f83d!3m1!1s2@1:CIHM0ogKEICAgIDH_qfssAE%7CCgwIoaOhtwYQwPWe1gM%7C?hl=id","102525979415828255279","3","https://lh3.googleusercontent.com/a-/ALV-UjWScwrqfVurD-FjzlOMLAx2bfR2_1waqPer9KfKIPoQeUnmT802gg=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102525979415828255279?hl=id","615","2025-06-03T09:07:05.927Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","5","Lampung","Jl. Ridwan Rais No.23c","false",,,"Resto Alam Kuring","4.5",,"https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo",
"Jl. Ridwan Rais No.23c, Tj. Baru, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia","Restoran Indonesia","12275334333850974269","Kota Bandar Lampung","ID","0x2e40db403dc790ff:0xaa5abf8a0457f83d","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jQkC6WmThDaeHdXxr6Y6sIjATCJ4iRcaOzMoY-LQvawNyO5qocYMG69Zm27eQf2moiDltX-Ut4yLoPUgDNZ1EQTwyb5lM7XZsZX6bkc44m-EjViNHtNaq2FtHJw_oeYZTFI=w408-h544-k-no","false","false","id","0","-5.4072039","105.2852031","M. Fitra Alfareza","Tanjung Baru, Kecamatan Kedamaian",,"false","ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","35122",,"8 bulan lalu","2024-09-15T14:31:43.318Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURIbHVpelJnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIbHVpelJnEAE!2m1!1s0x0:0xaa5abf8a0457f83d!3m1!1s2@1:CIHM0ogKEICAgIDHluizRg%7CCgwIz9-btwYQyNXelwE%7C?hl=id","100160602440312797883","0","https://lh3.googleusercontent.com/a/ACg8ocKhLXxUf9udfdD1-nVv3_sElyeQbjLBSryDih4pFO7Ynrfxwjw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100160602440312797883?hl=id","615","2025-06-03T09:07:05.927Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","5","Lampung","Jl. Ridwan Rais No.23c","false",,,"Resto Alam Kuring","4.5",,"https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo",
"Jl. Ridwan Rais No.23c, Tj. Baru, Kec. Kedamaian, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia","Restoran Indonesia","12275334333850974269","Kota Bandar Lampung","ID","0x2e40db403dc790ff:0xaa5abf8a0457f83d","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7jQkC6WmThDaeHdXxr6Y6sIjATCJ4iRcaOzMoY-LQvawNyO5qocYMG69Zm27eQf2moiDltX-Ut4yLoPUgDNZ1EQTwyb5lM7XZsZX6bkc44m-EjViNHtNaq2FtHJw_oeYZTFI=w408-h544-k-no","false","true","id","0","-5.4072039","105.2852031","Dee","Tanjung Baru, Kecamatan Kedamaian","id","false","ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","35122",,"8 bulan lalu","2024-09-12T04:49:06.277Z",,,,"Makan siang","Makan di tempat",,"Rp 50.000–75.000",,,,"4","4","5","ChZDSUhNMG9nS0VJQ0FnSURIbUtyYVdREAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90AwmpczX_-9T1eT0bWzi_Tgo39bJT-YdFi9Ba0HcA7zCXU9TpK9G0QBhZJm2z-OT_YW2jgInvvLEBrENSqPc8lJSAKKBwQQy2aO67inkZNXxDJTNBwDeliQwF79hdseS9OWVSmFNQ","https://lh3.googleusercontent.com/geougc-cs/AB3l90DpsykuhUfEkhMIxrCHJGvakp1UHbDAjRVs3VC4pfcPfdmsGdRHPege6iHHDNwVttkliASlJAdw0q4P6VbpB27FD3p9myMhyf0RdFU-MFnWzSKsJIUbC0b1fHU5rL9dQOzRr3A","https://lh3.googleusercontent.com/geougc-cs/AB3l90AdNI5YMT6lkaIfnSAdk5c06U6q5rPZ-SvKpzQMdCgeLNkwcKFduAL6tQr07HLLQcXLga_tZBjImAZqNOKIBj4jWPwT-UMPaJ6I9gbICeliB8ODYsRJfs4yLyuWw2_7VJIf7Pc-bQ","https://lh3.googleusercontent.com/geougc-cs/AB3l90DJsDGDdfi2OyWQAlbPRm5HYo0gwXmzFMgzPN_obYJm2fsVvSJ2x8TB8EttteRtbp6cFtQyLaf10o26KZwIGuTYh47qdh6vjOKDGIg4S-HtpA9_KgIYWuPHSlQHd-CccD3nBbWC","https://lh3.googleusercontent.com/geougc-cs/AB3l90DdB1K_ZgjBtX8qXG1K261f3HFvcUO5kfvDRtxsi9MFadmSuo7XqV9SSYt7XsjB_dEaJYPzyAS3DspmrAAaSQqFfQK5bkuqsMrpKwKw-7k_Rh6LDqLAuaaXqoS7hYdKRbsMDLio","https://lh3.googleusercontent.com/geougc-cs/AB3l90CasHLske2WyVuZHXSUBoxfS1vKWqkOZXQXNm0ZR8P5HjSeS40gzwilhBMYnwL2H69RXNR5Kb0Y_AyYzDoJB8riCjnKE7ObMOfqTUGkemSG32WDvhKNgCaSG4iiyUZKBU8zRrE","https://lh3.googleusercontent.com/geougc-cs/AB3l90DSEyD-ixrWrMj4lqcwCFFG3pzeYCZKNN_sPOu2LInNYUWbtn8uqcdYCQAL8Infb4a2CzcfCbjeOJ8mKEd7nQwDA0Nqy5eR8mYStg0_tETY7bfI5uVVqPIorswnKewXFbyguEDQdQ","https://lh3.googleusercontent.com/geougc-cs/AB3l90D79o0M5wIciudKJa1IlbxD3qDtPyPcNj3azZm_Th7h6tXGqXKJ-mGTdDl53dsWs_p7av_voWpESBv6gdO8duyDBEO65sABh2OA1-tYcr2cRqLVWR2Yk6xK5OkIO7RdXhcL3-Vw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIbUtyYVdREAE!2m1!1s0x0:0xaa5abf8a0457f83d!3m1!1s2@1:CIHM0ogKEICAgIDHmKraWQ%7CCgwIwuWJtwYQ6K-xhAE%7C?hl=id","115652319798853793015","709","https://lh3.googleusercontent.com/a-/ALV-UjUfSRI4lpFLoQcf0DUAcQjLFMJx9iRfD2eIDKSD_vUbsDcrFJ0LgQ=s1920-c-rp-mo-ba7-br100","https://www.google.com/maps/contrib/115652319798853793015?hl=id","615","2025-06-03T09:07:05.927Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo","5","Lampung","Jl. Ridwan Rais No.23c","false","Saya & keluarga datang di resto ini untuk pertama kalinya..
Ketika datang & confirm ke kasir/resepsionist ada 2 orang perempuan. Yg 1 cukup responsif dan menanggapi dg baik, yg 1 nya lagi sibuk bersolek dg kaca dan nyuekin kami. Sungguh sikap yg kurang sopan terhadap customer.

Kami memesan banyak jenis makanan, Ayam, Cumi, Udang, Bebek, sayur, beragam jus, dll..

Cumi crispynya enak, juga Bebek aroma serta Udangnya juga enak. Hanya sayang Kangkung bahannya asin banget.

Harganya standart, sama dg resto sejenis lainnya.
Layanannya cukup cepat, ga perlu nunggu lama hingga makanan slesai dimasak.

Lokasinya di Jl. Ridwan Rais...
Suasanannya nyaman & natural. Dikelilingi oleh sawah, dg desain bangunan yg terbuka dan disediakan juga fasilitas permainan untuk anak.

Tempat parkirnya luas, cukup banyak menampung mobil customer..",,"Resto Alam Kuring","4.5",,"https://www.google.com/maps/search/?api=1&query=Resto%20Alam%20Kuring&query_place_id=ChIJ_5DHPUDbQC4RPfhXBIq_Wqo",
