"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Zulfikar Nurdin","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-15T00:00:07.315Z",,,,"Makan siang","Makan di tempat",,,,,,"4","4","4","ChdDSUhNMG9nS0VJQ0FnTUNnN08zZHZnRRAB",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNnN08zZHZnRRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMCg7O3dvgE%7CCgwIh7K_vQYQ-JGflgE%7C?hl=id","106942277196141293575","9","https://lh3.googleusercontent.com/a-/ALV-UjV_xSw63XGHRVEN3xdK2VvPvHfcosXmjsBKKPOl5_e00b01c6PZxg=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106942277196141293575?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","nurul adilla","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-13T23:08:25.817Z",,"2025-02-14T00:08:40.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ","Makan siang","Makan di tempat",,"Rp 50.000–75.000",,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNnMkpTY2VBEAE",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNnMkpTY2VBEAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMCg2JSceA%7CCgwI6fa5vQYQwMP7hQM%7C?hl=id","114074001899617809227","60","https://lh3.googleusercontent.com/a-/ALV-UjVzHX8dMGFrdlhh4TNucLEguGnYN0s_tvxI67apTfNZvStwYdpp=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/114074001899617809227?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false","Makanannya enak semua krn fresh..bumbunya cocok...tempatnya bersih...
Pinggir laut jd udaranya seger",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Air Kehidupan channel","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-11T07:27:13.593Z",,"2025-02-14T00:08:50.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,"4","4","4","ChdDSUhNMG9nS0VJQ0FnTURBbmJPRDB3RRAB",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBbmJPRDB3RRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMDAnbOD0wE%7CCgwI0fervQYQ6K_jmgI%7C?hl=id","104409325532971738240","50","https://lh3.googleusercontent.com/a/ACg8ocLL_3BravorFM8C1TUZ59M2TtkOYmR0RJEJ8tarBBw7dUJ8=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/104409325532971738240?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","4","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","maria magdalena trihartina","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-09T15:36:48.330Z",,"2025-02-14T00:08:57.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ","Makan siang","Makan di tempat",,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURBb2FhaVB3EAE",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBb2FhaVB3EAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMDAoaaiPw%7CCgwIkJejvQYQqMjGnQE%7C?hl=id","100125167152084770083","23","https://lh3.googleusercontent.com/a-/ALV-UjVdVGlEztSNtXFqj-tAHKV1rauMeT6fYiD3tVR0Ml0kdaM9tAua=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/100125167152084770083?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","rino raines","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-08T13:17:02.052Z",,"2025-02-14T00:09:05.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURBaHE2YnJnRRAB",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBaHE2YnJnRRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMDAhq6brgE%7CCgsIzrKdvQYQ4NuJGQ%7C?hl=id","112949476433557272714","988","https://lh3.googleusercontent.com/a-/ALV-UjWHFfzE5DTEkgs-4uQzh3eR7xW9zRAkem4CJZduMDsZTjkcWp4BOw=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/112949476433557272714?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","4","Lampung","G773+85M","false","Ikannya segar",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Frans PanPan","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-07T11:56:25.931Z",,"2025-02-14T00:09:14.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURBckphRXJ3RRAB",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBckphRXJ3RRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMDArJaErwE%7CCgwI6emXvQYQ-PCivAM%7C?hl=id","104294101859010290459","499","https://lh3.googleusercontent.com/a-/ALV-UjWagKJB3suXF1I6zQxwVX-WsVvE2kp_PIepJrlvXIyqfc5aJDOpzw=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/104294101859010290459?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false","Mantap",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Imam suhada","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-06T15:57:46.975Z",,"2025-02-14T00:09:33.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURBcVBTNVd3EAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90DReRmZwzsmddHD1n7o2OXI4O4SeyPPb-vQiBB13yolsuW9QGD2cRkZC_aGQW3mshF4vs8gKTHcxvgfKNHwvL8GAR38gfbJ2ENDnNifbzGPUAg6zpt-kL-IqjJK0o7ZJK_AKnt7pQ",,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBcVBTNVd3EAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMDAqPS5Ww%7CCgwI-reTvQYQ4J2r0QM%7C?hl=id","104469424433441263742","22","https://lh3.googleusercontent.com/a-/ALV-UjWISHA_WahSuAr88A_doDlcbh8w_J_GjsBU7jTjth42UWVRTI3yBg=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/104469424433441263742?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false","No comment pokoknya",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Roslan Zaris","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-05T10:36:52.869Z",,"2025-02-14T00:09:43.000Z","Mohon maaf sebelumnya atas ketidaknyamanannya.  Terimakasih sudah memberikan kami respon yang membangun. Salam ","Makan siang","Makan di tempat",,"Rp 75.000–100.000",,,,"4","4","4","ChZDSUhNMG9nS0VJQ0FnTUNBOS1ULWRBEAE",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBOS1ULWRBEAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMCA9-T-dA%7CCgwIxP6MvQYQsMrnngM%7C?hl=id","115102050369405543499","248","https://lh3.googleusercontent.com/a-/ALV-UjWRlIdhsm685wpa10ANEsXDZqS1-jVmK4Y5JR6Uieb840e1z6pA=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/115102050369405543499?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","4","Lampung","G773+85M","false","Masakannya sih biasa aja",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Fadli M Nur","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-04T13:40:21.576Z",,"2025-02-14T00:09:51.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ","Makan malam","Makan di tempat",,"Rp 100.000–125.000",,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNBbV96bWVREAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90DhkFnqVkIwbImCkK6WoLu9a8Itm9W1B-F2aALchCss0n_Xx1PhTW82EQYhQeRlzmjW4kU1AmK-9eWka0sqrH88JpWT26iBOMuXDZfU9hl6DYgWunumfBwLgvifGc1L0pZgn6M","https://lh3.googleusercontent.com/geougc-cs/AB3l90DbDonHR4c_4K8lsII4186RF23mH4BUEfmNXzpgbdAWlpenuprl6SUaM7xjBxShyLWHYMJQY2kiM9uG3GMQvkj8dTdUpLPGhYq8E9LqRm2ivanXgybH1WH0PKFWReRRW3InAT_0Xw",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBbV96bWVREAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMCAm_zmeQ%7CCgwIxbGIvQYQuKvYkgI%7C?hl=id","106054927536170435731","23","https://lh3.googleusercontent.com/a-/ALV-UjXmEhbJ0Agy07bSWmsVJTcyvg9FwTzchlMY2qAA8IJeUtP_oTEwvg=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/106054927536170435731?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Nanda Cynthia Huzna","Sukamaju, Kecamatan Telukbetung Timur","ms","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-04T10:21:19.872Z",,"2025-02-14T00:10:02.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ","Makan malam","Makan di tempat",,"Rp 50.000–75.000",,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNBcV9EaHJ3RRAB",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBcV9EaHJ3RRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMCAq_DhrwE%7CCgwIn9SHvQYQ8JyIoAM%7C?hl=id","117351184921977499516","20","https://lh3.googleusercontent.com/a-/ALV-UjWMxNFGwZK7hIcxra5hZIbeYGzRDAcjO9UMDneiURLw8v6GE9QJ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/117351184921977499516?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false","MAKANANNNYA ENAAKK BANGETT
Daging nya semua freshhh ga ada yg faill","MAKANANNYA ENAAKK BANGETT
Dagingnya segar semua, tidak ada kegagalan","Pondok Nelayan Lempasing","4.6","id","https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Lisa Anggraini","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 bulan lalu","2025-02-04T06:08:57.153Z",,"2025-02-14T00:10:11.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ","Makan siang","Makan di tempat",,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNBODR2dHRBRRAB",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBODR2dHRBRRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMCA84vttAE%7CCgsI-d2GvQYQsIKZSQ%7C?hl=id","113261052159473411098","9","https://lh3.googleusercontent.com/a-/ALV-UjW2NsITkL0DRsKUOYSMOmlTX4skoLMrJs7o4zqHnCXAX6qFvXQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/113261052159473411098?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false","Makanananya enak-enak.. puas sekali makan disini 👍🏼👍🏼👍🏼",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","false","id","0","-5.4868031","105.2528811","Hendri Beko indo","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","4 bulan lalu","2025-02-03T05:33:22.306Z",,"2025-02-14T00:10:21.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNBemV2Wk1BEAE",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBemV2Wk1BEAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMCAzevZMA%7CCgwIoqqBvQYQ6KyIkgE%7C?hl=id","117229085022517801837","3","https://lh3.googleusercontent.com/a/ACg8ocKsk9gCRWz2A4Z3YIJ_LTsgqHEyN_Scg-KYmUutdTNtnj6nyg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117229085022517801837?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","5","Lampung","G773+85M","false","Sangat puas dan menyenangkan, kita sekeluarga sangat menikmati, ikan segar, masakan rasanya enak",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood","Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","false","id","0","-5.4868031","105.2528811","Setiadi Alfian","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","4 bulan lalu","2025-02-02T01:43:39.711Z",,"2025-02-14T00:10:30.000Z","Terimakasih sudah mengunjungi Pondok Nelayan, datang kembali yaa 😁 ",,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTUNBeWJHck9nEAE",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBeWJHck9nEAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICAgMCAybGrOg%7CCgwIy5v7vAYQwKuf0wI%7C?hl=id","111925099246201322241","0","https://lh3.googleusercontent.com/a-/ALV-UjVxolSNKxvMHfBr-2kmgj9fkZwcofQ0yG6yoGSbW-MuoFAqEc4=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111925099246201322241?hl=id","554","2025-06-03T09:18:35.793Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI","4","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
