"address","categories/0","categories/1","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia","Restoran",,"Restoran","3938089622526589366","Kota Bandar Lampung","ID","0x2e40db60247528cd:0x36a6e7a5945979b6","https://lh3.googleusercontent.com/p/AF1QipPxo0baKymg8s82uCfzt9-x8pA5nlTpPX91jRcK=w408-h544-k-no","false","true","id","0","-5.4427476","105.28021","Calvin Ant","Bumi Waras, Kecamatan Bumi Waras",,"false","ChIJzSh1JGDbQC4RtnlZlKXnpjY","35226",,"7 bulan lalu","2024-10-20T10:46:26.412Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNYODh5T2FnEAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYODh5T2FnEAE!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgICX88yOag%7CCgwIgr_TuAYQkM3PxAE%7C?hl=id","109335860623564356742","7","https://lh3.googleusercontent.com/a-/ALV-UjVMJcp7E7OO-yS5usaT6r2VzQVWDe24CjTQ0nRlkg2oeKFjaySt=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/109335860623564356742?hl=id","2033","2025-06-03T08:59:06.011Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY","4","Lampung","Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C","false",,,"Mr. Sumo - Lampung City Mall","4.9",,"https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY",
"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia","Restoran",,"Restoran","3938089622526589366","Kota Bandar Lampung","ID","0x2e40db60247528cd:0x36a6e7a5945979b6","https://lh3.googleusercontent.com/p/AF1QipPxo0baKymg8s82uCfzt9-x8pA5nlTpPX91jRcK=w408-h544-k-no","false","false","id","0","-5.4427476","105.28021","Linda Gading","Bumi Waras, Kecamatan Bumi Waras",,"false","ChIJzSh1JGDbQC4RtnlZlKXnpjY","35226",,"7 bulan lalu","2024-10-20T02:18:28.142Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNYby1lZHhRRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYby1lZHhRRRAB!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgICXo-edxQE%7CCgsI9NDRuAYQ-NyCRA%7C?hl=id","102666166715580549227","4","https://lh3.googleusercontent.com/a-/ALV-UjWs1sXPKFcN-toOhcqZD2kkAI5ZOpxmWxKHLbdBDVl3Y473JJJ_=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102666166715580549227?hl=id","2033","2025-06-03T08:59:06.011Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY","5","Lampung","Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C","false",,,"Mr. Sumo - Lampung City Mall","4.9",,"https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY",
"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,"Restoran","12506298728281289658","Kota Bandar Lampung","ID","0x2e40dbf8134aecdf:0xad8f4c6ea22033ba","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5Xl3zaz3PR3aiu6Kayljig_556YNxCdUnUCEMN0GVDCLFxAqZKIaTvAb9umCR2sn1ONDOAMe5WCIgY08xjLA3qJXS_IoCmp88_kfu1CRWletJYXFXSqXmXvzGaPIeXzZDId18Yw=w408-h306-k-no","false","false","id","0","-5.4258378","105.2589986","Fayzaa Ftmh","Enggal, Kecamatan Tanjung Karang Pusat","id","false","ChIJ3-xKE_jbQC4RujMgom5Mj60","35214",,"1 hari lalu","2025-06-02T02:29:31.051Z",,,,,,,,,,,"5","4","4","ChdDSUhNMG9nS0VQTE82YS1hcUk3M3hnRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQTE82YS1hcUk3M3hnRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEPLO6a-aqI73xgE%7CCgsIi5n0wQYQuIrjGA%7C?hl=id","111725657254999438606","0","https://lh3.googleusercontent.com/a/ACg8ocK-UWhQotsZmaJ9UuGBolAjXmT8Hx04loj8xXSWR-YlDHLL2Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111725657254999438606?hl=id","444","2025-06-03T08:59:08.863Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60","5","Lampung","H7F5+JH8","false","Pelayanan sangat baik sekali. Mba mba nya sangat ramah",,"Saung Bang Ocit","4.5",,"https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60",
"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,"Restoran","12506298728281289658","Kota Bandar Lampung","ID","0x2e40dbf8134aecdf:0xad8f4c6ea22033ba","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5Xl3zaz3PR3aiu6Kayljig_556YNxCdUnUCEMN0GVDCLFxAqZKIaTvAb9umCR2sn1ONDOAMe5WCIgY08xjLA3qJXS_IoCmp88_kfu1CRWletJYXFXSqXmXvzGaPIeXzZDId18Yw=w408-h306-k-no","false","false","id","0","-5.4258378","105.2589986","Kang Noval","Enggal, Kecamatan Tanjung Karang Pusat","id","false","ChIJ3-xKE_jbQC4RujMgom5Mj60","35214",,"1 hari lalu","2025-06-02T02:27:56.910Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VMZmJfc3lzd3JINUpnEAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMZmJfc3lzd3JINUpnEAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKELfb_syswrH5Jg%7CCgwIrJj0wQYQoMqRsgM%7C?hl=id","111962169770547991783","0","https://lh3.googleusercontent.com/a/ACg8ocKDgUJo7SVvXIUc8wYOJr9Yfp4-rlrY5LB9G8D8_bF2cllvGQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111962169770547991783?hl=id","444","2025-06-03T08:59:08.863Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60","5","Lampung","H7F5+JH8","false","Pelayanan, fasilitas,dan makanannya tiada tanding kak mantap 🤤😁🤩",,"Saung Bang Ocit","4.5",,"https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60",
"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,"Restoran","12506298728281289658","Kota Bandar Lampung","ID","0x2e40dbf8134aecdf:0xad8f4c6ea22033ba","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5Xl3zaz3PR3aiu6Kayljig_556YNxCdUnUCEMN0GVDCLFxAqZKIaTvAb9umCR2sn1ONDOAMe5WCIgY08xjLA3qJXS_IoCmp88_kfu1CRWletJYXFXSqXmXvzGaPIeXzZDId18Yw=w408-h306-k-no","false","false","id","0","-5.4258378","105.2589986","Budhi Ambon Enjoeb","Enggal, Kecamatan Tanjung Karang Pusat",,"false","ChIJ3-xKE_jbQC4RujMgom5Mj60","35214",,"2 hari lalu","2025-05-31T14:30:29.019Z",,,,,,,"Rp 25.000–50.000",,,,"5","5","5","ChdDSUhNMG9nS0VLLV8ySS0yMnJyNWhRRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VLLV8ySS0yMnJyNWhRRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEK-_2I-22rr5hQE%7CCgsIhaXswQYQ4J2kCQ%7C?hl=id","109288412728262932735","4","https://lh3.googleusercontent.com/a-/ALV-UjW_wJLo8VDy7cXKouskgf8n0bKUCrcmQePdn0_3Vp_ssxxtMDPH4w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109288412728262932735?hl=id","444","2025-06-03T08:59:08.863Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60","5","Lampung","H7F5+JH8","false",,,"Saung Bang Ocit","4.5",,"https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60",
"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,"Restoran","12506298728281289658","Kota Bandar Lampung","ID","0x2e40dbf8134aecdf:0xad8f4c6ea22033ba","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5Xl3zaz3PR3aiu6Kayljig_556YNxCdUnUCEMN0GVDCLFxAqZKIaTvAb9umCR2sn1ONDOAMe5WCIgY08xjLA3qJXS_IoCmp88_kfu1CRWletJYXFXSqXmXvzGaPIeXzZDId18Yw=w408-h306-k-no","false","true","id","0","-5.4258378","105.2589986","rezi n.p","Enggal, Kecamatan Tanjung Karang Pusat","id","false","ChIJ3-xKE_jbQC4RujMgom5Mj60","35214",,"2 hari lalu","2025-05-31T13:32:05.785Z",,,,"Makan malam",,,"Rp 50.000–75.000","Banyak tempat parkir","Ramai, tetapi Anda masih dapat bicara","Tidak menunggu","5","5","5","ChZDSUhNMG9nS0VNbjJfdnJUbWFyVEVnEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bb5cuKPHtnQjc3W6namT9MJutFWSthsCg25iawS2NJCy4W3RNNccOqW-6XfTqP8yWXcCfB9Ybix3ZO2U6nVegSFQJRA-alNHAyhFmlMuwpZ9TA7pKLk7LGh0p7sQSHycwfqjJsxw","https://lh3.googleusercontent.com/geougc-cs/AB3l90BYvCRl0QmYtDRl87Td94uRP34CZcseQHe5_dgYrtx7Nc42olQIOLO1IWu5n2zFcU70cWXULt25rvyJYBQz8pV7MJevCY3E-cKcSR7CmKBM7isGRYpgeT7ODy2aYBfUKXcXSmGX0A","https://lh3.googleusercontent.com/geougc-cs/AB3l90BPFzZHMfyv2GWZcGXNNVybzpUhwEAzNPx8RkQJZtHYKa9dYUF0rNDmnq2OlbpAoLq-mLX24LlSz3bQAIsv-KyzuIwy3bur2GRiM_m8KcPAquI08HSQa7mHOQdW2sBpE6d_HBoZ","https://lh3.googleusercontent.com/geougc-cs/AB3l90AieBaWDvZDsWVEDI9HY3CKkL1S4QVSF0eL-2aB-svo2oldnQ0wY8EEbMolgqmTaL0z0LxWVDttaa73fNA6I-7dob7-kPJaErXk85DBf91BMs0zJV4zmdtHqeFOx7svLvxLSlkV","https://lh3.googleusercontent.com/geougc-cs/AB3l90BAEf5i_SQYanI9iDJW64QEeaSd4NVdRJacJfL-7v5RdDQopUO-HOtzpg-wg3JTIfiMN7VWZCLpL_YdF07lsEdgJ3lopaOdauFTdeo9SQSYxMhR4P8RXXQdo24c4J7GvhDvJeDYiQ","https://lh3.googleusercontent.com/geougc-cs/AB3l90Az-MVRtDwL8rr0JIfUCa4-IIdDm4wSyKkwr8c282RuGZBsWp7eK5TKWdjOAWWY-ASEuH3Xux0zC-eiKcg0pgYgQ7OutLMOD_IVlHLhQ7PVPkzYNSM1zVI986t7yMR-vPHg2BiE","https://lh3.googleusercontent.com/geougc-cs/AB3l90BHl1gPkfN-HUtHL0ApsDqOfr3yNXVYdV8-7TbPJGEPlTOULMxxQyiHtbDat9-BEFNbFiA1T5dI7ZLbQflUVmlK-O3U12TiXIj-euvtxtKL8GKorLiiJneObp2ruqqqIA--gsRX","https://lh3.googleusercontent.com/geougc-cs/AB3l90CFEUUC04QmVq8hgGwaB78uDv4XuzMmC-YHtYyL4GQFDBFoljk0j6KHpmwdBmh5BAurFamtkcvi56gbgpyqfouMQ5V2fl5zNIu-7S_KE60Z1Qar8X2PyvEg2S0O6A8v-6E9Pyv6PA","https://lh3.googleusercontent.com/geougc-cs/AB3l90DpVwc9DwhnqguYY3El8xvptkf05UqvSmlKJlBI3AUEMpbGjN2qfgwyH71djVSKohYiHjSRvfsR1iNa0hrBdHh9PjrlR765A-PbiAZJqgecCpwh9HL9SVArGNtw3f_9P4AhVQ_rrA","https://lh3.googleusercontent.com/geougc-cs/AB3l90ArrA-Kh1U3cFvzntFfvX3ufZqM1Q2qFWR7dDV-k77rOY2gGITn8sLwcszlKAuIuQJcJ6hT0nLFp-_CwYOQ8vjYyXjfrcvNelvRIFwdATqB-7uhVlsy0KDYU-iDb_HQNtS3FUxl",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNbjJfdnJUbWFyVEVnEAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEMn2_vrTmarTEg%7CCgwI1YnswQYQ6MHD9gI%7C?hl=id","102466439450163799542","17","https://lh3.googleusercontent.com/a/ACg8ocKND3tgja6kSbkKmsT2hM1lRvAy7dxO_PxV4I-o2wyz8gGAVA=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/102466439450163799542?hl=id","444","2025-06-03T08:59:08.863Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60","5","Lampung","H7F5+JH8","false",,,"Saung Bang Ocit","4.5",,"https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60",
"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,"Restoran","12506298728281289658","Kota Bandar Lampung","ID","0x2e40dbf8134aecdf:0xad8f4c6ea22033ba","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5Xl3zaz3PR3aiu6Kayljig_556YNxCdUnUCEMN0GVDCLFxAqZKIaTvAb9umCR2sn1ONDOAMe5WCIgY08xjLA3qJXS_IoCmp88_kfu1CRWletJYXFXSqXmXvzGaPIeXzZDId18Yw=w408-h306-k-no","false","true","id","0","-5.4258378","105.2589986","Jimy Buton","Enggal, Kecamatan Tanjung Karang Pusat","id","false","ChIJ3-xKE_jbQC4RujMgom5Mj60","35214",,"2 hari lalu","2025-05-31T13:07:13.325Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VOM29zXzNhenJfX3pBRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VOM29zXzNhenJfX3pBRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEN3os_3azr__zAE%7CCgwIgf7rwQYQiImtmwE%7C?hl=id","109497448503458053711","8","https://lh3.googleusercontent.com/a-/ALV-UjWNQ4xjf4630WqsJpFpnhcUL2-4QrH4lr-rQwSJwzJhcAndA7Wk=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/109497448503458053711?hl=id","444","2025-06-03T08:59:08.863Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60","5","Lampung","H7F5+JH8","false","Mantap",,"Saung Bang Ocit","4.5",,"https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60",
"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,"Restoran","12506298728281289658","Kota Bandar Lampung","ID","0x2e40dbf8134aecdf:0xad8f4c6ea22033ba","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5Xl3zaz3PR3aiu6Kayljig_556YNxCdUnUCEMN0GVDCLFxAqZKIaTvAb9umCR2sn1ONDOAMe5WCIgY08xjLA3qJXS_IoCmp88_kfu1CRWletJYXFXSqXmXvzGaPIeXzZDId18Yw=w408-h306-k-no","false","false","id","0","-5.4258378","105.2589986","Yulia Susanti","Enggal, Kecamatan Tanjung Karang Pusat","id","false","ChIJ3-xKE_jbQC4RujMgom5Mj60","35214",,"3 hari lalu","2025-05-31T03:47:58.882Z",,,,,,,"Rp 25.000–50.000",,,,"5","5","5","ChZDSUhNMG9nS0VNdnkyTHJMek4tM1hBEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90Cksns8gF7OxFpO6VOAkgXYUqBR89mTx6Np_QhbyTJUwQRkhCqvAFo8XDr5OZ-hTKz-lKBuUIpHF0-gZhmPGKI2Av6y9Afbbe0DNYHXTtLoC1qRCtRgCbKO3W20xP4U6PQE2pTa","https://lh3.googleusercontent.com/geougc-cs/AB3l90CZsrQ9Nssx_kvdLr6n12OBDymnOaiUHBVIU49Bn_3qcTwrFkfbk0L47135Fqk1LAvX74KX3QZX0FbgIhRroOZLPK-zRvn15qMhBB6g5vIoLgG7yzbGrMAJJ9FmwSTh7ipUBSxfvQ",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNdnkyTHJMek4tM1hBEAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEMvy2LrLzN-3XA%7CCgwI7vfpwQYQ0Pf6pAM%7C?hl=id","114766410833963786724","2","https://lh3.googleusercontent.com/a/ACg8ocKTAj3OKw_UgeVzry4Ax7te7ed1oqLV1o-We7znjKTz7KNgqQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114766410833963786724?hl=id","444","2025-06-03T08:59:08.863Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60","5","Lampung","H7F5+JH8","false","Makanannya enak2, pelayanan cepat n worth it pokoknya👍😍",,"Saung Bang Ocit","4.5",,"https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60",
"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,"Restoran","12506298728281289658","Kota Bandar Lampung","ID","0x2e40dbf8134aecdf:0xad8f4c6ea22033ba","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5Xl3zaz3PR3aiu6Kayljig_556YNxCdUnUCEMN0GVDCLFxAqZKIaTvAb9umCR2sn1ONDOAMe5WCIgY08xjLA3qJXS_IoCmp88_kfu1CRWletJYXFXSqXmXvzGaPIeXzZDId18Yw=w408-h306-k-no","false","false","id","0","-5.4258378","105.2589986","Fredi Nuril","Enggal, Kecamatan Tanjung Karang Pusat",,"false","ChIJ3-xKE_jbQC4RujMgom5Mj60","35214",,"6 hari lalu","2025-05-27T14:04:54.494Z",,,,"Makan malam",,,,,,,"5","5","5","ChZDSUhNMG9nS0VPcWhuWjc2cXJQN1hBEAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VPcWhuWjc2cXJQN1hBEAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEOqhnZ76qrP7XA%7CCgwIho3XwQYQoLzN6wE%7C?hl=id","111420683059250390481","0","https://lh3.googleusercontent.com/a/ACg8ocLWghE3ixLQSXl4cShXuI9hifpidBkyy5laQsnkoEg9EwCUfQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111420683059250390481?hl=id","444","2025-06-03T08:59:08.863Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60","4","Lampung","H7F5+JH8","false",,,"Saung Bang Ocit","4.5",,"https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60",
"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,"Restoran","12506298728281289658","Kota Bandar Lampung","ID","0x2e40dbf8134aecdf:0xad8f4c6ea22033ba","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5Xl3zaz3PR3aiu6Kayljig_556YNxCdUnUCEMN0GVDCLFxAqZKIaTvAb9umCR2sn1ONDOAMe5WCIgY08xjLA3qJXS_IoCmp88_kfu1CRWletJYXFXSqXmXvzGaPIeXzZDId18Yw=w408-h306-k-no","false","false","id","0","-5.4258378","105.2589986","Febri Anto","Enggal, Kecamatan Tanjung Karang Pusat",,"false","ChIJ3-xKE_jbQC4RujMgom5Mj60","35214",,"seminggu lalu","2025-05-27T07:20:36.706Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VPYXg0OFhNbzgybTJnRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VPYXg0OFhNbzgybTJnRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEOax48XMo82m2gE%7CCgwIxM_VwQYQgJLv0AI%7C?hl=id","110127456486424370448","1","https://lh3.googleusercontent.com/a/ACg8ocIN0z9QEuJuoVwUhnoSNmJgYmYvvBOTkp1QxcMwZEuCeq_UZg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110127456486424370448?hl=id","444","2025-06-03T08:59:08.863Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60","5","Lampung","H7F5+JH8","false",,,"Saung Bang Ocit","4.5",,"https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60",
"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,"Restoran","12506298728281289658","Kota Bandar Lampung","ID","0x2e40dbf8134aecdf:0xad8f4c6ea22033ba","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5Xl3zaz3PR3aiu6Kayljig_556YNxCdUnUCEMN0GVDCLFxAqZKIaTvAb9umCR2sn1ONDOAMe5WCIgY08xjLA3qJXS_IoCmp88_kfu1CRWletJYXFXSqXmXvzGaPIeXzZDId18Yw=w408-h306-k-no","false","true","id","0","-5.4258378","105.2589986","Farhan Alfarisi","Enggal, Kecamatan Tanjung Karang Pusat",,"false","ChIJ3-xKE_jbQC4RujMgom5Mj60","35214",,"seminggu lalu","2025-05-27T03:57:39.783Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VMbkk4cy14bm9QNF93RRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VMbkk4cy14bm9QNF93RRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKELnI8s-xnoP4_wE%7CCgwIs_DUwQYQ-L-39QI%7C?hl=id","101113323831989037136","83","https://lh3.googleusercontent.com/a-/ALV-UjUhqK9-hh6agJQka1NmPEgHPv2lNVOLlMkFvB-0ZtOlARWXEatI=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/101113323831989037136?hl=id","444","2025-06-03T08:59:08.863Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60","5","Lampung","H7F5+JH8","false",,,"Saung Bang Ocit","4.5",,"https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60",
